datetime,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,passenger_count,trip_time_in_secs,trip_distance,longitude,latitude,is_pickup
2013-01-04 00:04:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,2.18,-73.994209,40.745987,0
2013-01-04 00:20:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,3.78,-73.98891400000002,40.748444,1
2013-01-04 00:31:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,3.78,-73.97058100000002,40.793777,0
2013-01-04 01:31:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,720,2.65,-73.992065,40.738548,1
2013-01-04 01:43:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,720,2.65,-74.001175,40.761818,0
2013-01-04 02:07:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,4.25,-73.98891400000002,40.736656,1
2013-01-04 02:18:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,4.25,-73.98195600000003,40.762203,0
2013-01-04 19:56:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,3.41,-73.924728,40.75243,1
2013-01-04 20:06:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,3.41,-73.953278,40.771523,0
2013-01-04 20:10:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,420,1.89,-73.954247,40.773113,1
2013-01-04 20:17:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,420,1.89,-73.973022,40.755428,0
2013-01-04 20:20:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,300,0.73,-73.972404,40.755508,1
2013-01-04 20:25:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,300,0.73,-73.970291,40.763866,0
2013-01-04 20:26:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,1.24,-73.972404,40.755508,1
2013-01-04 20:36:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,1.24,-73.984619,40.758461,0
